uri,scheme,concept1,concept2,concept3,concept4,concept5,concept6,concept7,altLabel1,altLabel2,altLabel3,altLabel4,hiddenLabel@nl,type,scopeNote@nl,https://data.cultureelerfgoed.nl/vocab/id/rce#hasCode,https://data.cultureelerfgoed.nl/vocab/id/rce#hasReference,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSourceId,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSpecification,https://data.cultureelerfgoed.nl/vocab/id/rn#hasCorrelate,https://data.cultureelerfgoed.nl/vocab/id/rn#hasSpecificAbrCode
https://data.cultureelerfgoed.nl/term/id/rn/b91e387b-dc11-4e2a-85a5-c3ac15aed161,,,,hafner witbakkend geglazuurd aardewerk,,,,,,,,,HAFNER,,"Hafner aardewerk is de verzamelnaam voor witbakkend aardewerk met loodglazuur uit Zuid-Duitsland, Oostenrijk en Zwitserland. Daarnaast is dit aardewerk ook in noordelijker streken, zoals Hesse en de omgeving van Keulen, vervaardigd. Er worden meerdere soorten onderscheiden: polychrome ware, encrusted ware en white ware. De polychrome ware heeft geel glazuur aan de buiten- en groen glazuur aan de binnenkant. Vaak is ook de buitenkant deels voorzien van groen glazuur. Versiering bestaat uit medaillons vaak omgeven door bladerkransen met daarop mensen, dieren vogels of planten. Voorkomende vormen zijn kruiken en tegels van kachelovens.  De encrusted ware is voorzien van kleikorrels en loodglazuur. Voorkomende vormen zijn bekers met of zonder oor, pullen en kannen. De white ware is voorzien van loodglazuur waaraan vaak metaaloxide is toegevoerd. Voorkomende vormen zijn bakpannen met holle steel en drie pootjes, bordjes op drie pootjes en schulprand, zoutvaatjes, deksels en (pap)kommen. Het oudste materiaal dateert uit ca. 1550 en de productie loopt door tot in de 17e eeuw.",HAFNER,,abr.artefact.0785,,,HAFNER
https://data.cultureelerfgoed.nl/term/id/rn/d30e67db-f489-4230-9496-befaa1d00caf,,,,Fayence,,,,,,,,,FAYENCE,,"Faience is een verzamelnaam voor al het witbakkende aardewerk dat aan de binnen- en buitenkant voorzien is van tinglazuur. Het wijkt hiermee af van Majolica dat alleen aan de buiten/bovenkant voorzien is van tinglazuur en aan de onder/binnenkant van loodglazuur. Tot de Faience behoort onder andere Delfts aardewerk, maar ook producten uit onder andere Italie (Faience is genoemd naar het Italiaanse Faenza) , Spanje, Portugal, Frankrijk, de Britse eilanden en Duitsland. Het materiaal is vaak voorzien van een blauwe of polychrome decoratie. Tot de voorkomende vormen behoren vooral borden, schotels, vazen, potten en potjes, maar ook tegels en plaques. Faience komt voor vanaf de 15e eeuw en wordt nog steeds op verschillende plaatsen geproduceerd, zoals in Nederland in Delft en Makkum.",FAYENCE,,abr.artefact.0466,,,FAYENCE
https://data.cultureelerfgoed.nl/term/id/rn/0e43a41c-3f3a-434a-85cb-1f10a0f83b82,,,,,Fayence - Delfts blauw,,,,Fayence - Delfts polychroom,,,,FAYENCE.DELFTS,,"Delfts aardewerk behoort tot de Faience. Het is witbakkend aardewerk dat aan beide zijden is voorzien van tingalzuur. In veel gevallen is het aardewerk voorzien van blauwe (Delfts blauw) of veelkleurige (Delfts poychroom) decoratie. De decoratie is soms orientaals geinspireerd. Breed scala aan vormen, waaronder borden, schalen, tegels, plaques, vazen, bekers, zoutvaten, bierpullen, theepotten, terrines, suikerstrooiers, inktstellen, apothjekerspotten etc. Delfts aardewerk is ontstaan als reactie op de introductie van Chinees en Japans poselein in onze streken en komt voor vanaf ca. 1650. Delfts aardewerk wordt nog steeds gemaakt.  Veel geimiteerd in andere landen, zoals Frankrijk, Duitsland en de Britse eilanden (English Delftware).",FAYENCE.DELFTS,,abr.artefact.0467,,,DELFTS
https://data.cultureelerfgoed.nl/term/id/rn/6583c164-9bf4-4f95-948d-a0f90092b7fe,,,,steengoed,,,,,,,,,STG,,"Steengoed is een verzamelnaam voor diverse soorten zeer hard gebakken (gesinterd) aardewerk uit verschillende streken, waarbij in tegenstelling tot het vroegere steengoed geen magering meer aanwezig is. Het oppervlak kan zijn voorzien van ijzerengobe al dan niet in combinatie met zoutglazuur. Tevens komen baksels met een gevlamde, oranje kleur voor (asglazuur). Voorkomende vormen zijn vooral kannen en bekers, maar ook drinkschaaltjes, schnelles, pullen, oliepotjes, zalfpotjes, fluitjes, knikkers, kogels, spinklosjes, beeldjes, pis- en zoutpotten, mineraalwaterflessen, voorrraad- en inmaakpotten, waterleiding- en rioolbuizen etc. De kannen en bekers kunnen een uitgeknepen standring of een standvoet hebben. Sommige vroege stukken zijn voorzien van stempelversiering. Zoutglazuur wordt vanaf de 15e eeuw algemeen toegepast. Later komt ook decoratie in devorm van appliques, verfdecoratie (zowel blauw en paars als polychroom) , stempels, kraslijnen, snijwerk en plastische versiering voor.  Steengoed wordt rond 1300 geintroduceerd en wordt tot op de dag van vandaag geprocudeerd.",STG,,abr.artefact.2124,,,STG
https://data.cultureelerfgoed.nl/term/id/rn/bd9892e0-c000-48b0-8eff-1b14dfb5ff08,,,,,steengoed - Westerwalds,,,,,,,,STG.WESTERW,,"Steengoed uit het gebied ten noorden van Koblenz en ten zuiden van Siegburg. Daarnaast steengoed zijn hier ook witbakkend aardewerk en kleipijpen geproduceerd. Steengoed uit Westerwald heeft een lichtgrijze scherf, een blauwgrijs dun zoutglazuur en een vlotte onderglazuur beschildering met kobaltverf. Versiering in de vorm van appiques soms met elkaar vebonden door kanstreken of met mes of kam ingekraste geometrische of florale motieven (federendes Blättchen) geaccentueerd met kobaltverf. Sommige voorwerpen dragen ingekraste inhouds- of formaatmerken. Voorkomende vormen zijn (inmaak- en voorraad)potten, kannen, pispotten, kop en schotels, kommen, bloempschotels en zalfpotten.   Productie vanaf het begin van de 17e eeuw. Verwant aan steengoed uit Anthenrath tussen Keulen en Bonn.",STG.WESTERW,,abr.artefact.2134,,,WESTERW
https://data.cultureelerfgoed.nl/term/id/rn/0791023c-74d0-4d7c-9db0-4808cc0d6ff7,,,,,steengoed - Keuls,,,,,,,,STG.KEULS,,"De klei waarvan het Keulse steengoed is vervaardigd, werd voor een deel geimporteerd uit Frechen. Dit maakt het vaak lastig producten van elkaar te onderscheiden. De scherf is grijs en voorzien van engobe en zoutglazuur. Kenmerkend voor het Keulse steengoed is dat dit inwendig soms roze vlekken, kleine blaasjes of strepen vertoont. Onderscheid kan vooral worden gemaakyt op basis van de vorm en toegepaste decoratie. versiering komt voor in de vorm van appiques met portretten, baardmanmaskers, blad-, braam- en  en bloemmotieven, vogels en horizontale en diagonale tekstbanden. Vaak zijn tussen de appliques blader- en bloemtakken aangebracht. Voorkomende vormen zijn kannen,  schennes en bekers.  De productie start rond 1500 en loopt door tot in de 17e eeuw. Latere vormen onderscheiden zich nauwelijks meer van die uit Frechen.",STG.KEULS,,abr.artefact.2127,,,KEULS
https://data.cultureelerfgoed.nl/term/id/rn/1c1e666c-817f-49d3-b881-1429acf80964,,,,,steengoed - Frechen,,,,,,,,STG.FRECHEN,,"Steengoed uit Frechen onderscheid sich van dat uit andere centra door een grijze scherf, een onderglazuur met een dik ijzerengobe en vaak een dik zoutglazuur. Vaak is er sprake van een 'pantervel'.  Sommige stukken zijn voorzien van appiques in de vorm van baardmanmaskers, mediallons, wapenschildem, acantusbladeren, tekstbanden en initialen of namen van opdrachtgevers.  Tot de producten behoren vooral (baardman)kruiken en kannen. Verder zalfpotten en mineraalwaterflessen. De aardewerkproductie start in Frechen waracshijnlijk rond 1450 en loopt door tot in de 19e eeuw.",STG.FRECHEN,,abr.artefact.2126,,,FRECHEN
https://data.cultureelerfgoed.nl/term/id/rn/b3b4055c-d9d8-41e0-a125-26f6757c9145,,,,,steengoed - Raerens,,,,,,,,STG.RAEREN,,Steengoed uit Raeren heeft een grijzige kleur en is meestal overtrokken met ijzerengobe en zoutglazuur. Vaak is het onderscheid tussen materiaal uit Raeren en producten uit andere Rijnlandse centra niet goed te maken. Indeling gebeurt vaak op pottype en versiering. In Raeren zijn vooral kannen en bekers met vlakke bodem gemaakt. Veel van deze kannen en beker zijn voorzien van fraai uitgewerkte appliques. Voorbeelden zijn zogenaande Boerendanskruiken en Kurfürstenkruiken. Sommige kruike zijn voorzien van teksten met jaartal en/of de initialen van de maker.,STG.RAEREN,,abr.artefact.2130,,,RAEREN
https://data.cultureelerfgoed.nl/term/id/rn/dc5ae0bb-dd09-468d-917f-2b740e87095c,,,,,steengoed geglazuurd,,,,,,,,STGL,,,STGL,,abr.artefact.2154,,,STGL
https://data.cultureelerfgoed.nl/term/id/rn/275c803e-3086-431a-bb13-07d1d177eef7,,,,,steengoed - Triers:geel tot bruin bakkend,,,,,,,,STG.TRIERS,,,STG.TRIERS,,abr.artefact.2133,,,TRIERS
https://data.cultureelerfgoed.nl/term/id/rn/361853e8-55a7-4f1d-8ffd-8576686660d2,,,,,steengoed - Middenlimburgs:paars oppervl/roze baksel,,,,,,,,STG.MIDLIMB,,,STG.MIDLIMB,,abr.artefact.2129,,,MIDLIMB
https://data.cultureelerfgoed.nl/term/id/rn/7fe2ade5-0c45-4bc4-89eb-3e1ce4bd867c,,,,,steengoed - Langerwehe,,,,,,,,STG.LANGERW,,"Steengoed uit Langewehe heeft een gelige kleur en is meestal  overtrokken met (paarsbruine) ijzerengobe en/of zoutglazuur. Voorkomende vormen zijn kannen, bekers, zuigflesjes en pivormige veldflessen. Naast uitgeknepen standringen komen ook gladde, vlakke bodems voor.De meeste stukken zijn niet versierd.  Incidenteel komt rolstempelversiering voor. Steengoed uit Langewehe is in de periode 14e - eerste helft 15e eeuw geproduceerd.",STG.LANGERW,,abr.artefact.2128,,,LANGERW
https://data.cultureelerfgoed.nl/term/id/rn/21f08f36-65fa-47e7-b952-4b7e94784053,,,,,steengoed - Siegburgs,,,,,,,,STG.SIEGBURG,,"Steengoed uit Siegburg heeft een meestal een lichtrijze tot geelwitte kleur. Soms oranje gevlamd of voorzien van zoutglazuur of loodglazuur. Het gaat vooral om kannen en bekers in allerlei  vormen en maten (waaronder de zogenaamde Jacobakan),  maar ook om drinkschaaltjes, trechterbekers en  schnelles. Met name deze laatste zijn vaak voorzien van rijk uitgevoerde appilques. Op techterbekers komen soms kleine appiques voor. In de laatste prodcutiefase zijn de uitgeknepen standringen van de kannen en trechterbekers extra zwaar uitgevoerd. Steengoed uit Siegburg is tussen de 14e en late 16e eeuw geproduceerd.",STG.SIEGBURG,,abr.artefact.2132,,,SIEGBURG
https://data.cultureelerfgoed.nl/term/id/rn/2b1cd8ad-981d-456d-bb0a-b88c1fb0140c,,,,,steengoed - Brunssum-Schinvelds,,,,,,,,STG.BRUNSSUM,,,STG.BRUNSSUM,,abr.artefact.2125,,,BRUNSSUM
https://data.cultureelerfgoed.nl/term/id/rn/7e0d615f-f9b8-4f08-8eac-d621fc200209,,,,,steengoed - Rijnlands,,,,,,,,STG.RIJNLAND,,"Verzamelnaam voor steengoedproducten uit de verschillende productiecentra in het het Nederrijngebied. Wordt vooral gebruikt als geen onderscheid kan worden gemaakt naar prodcutieplaats, zoals Frechen, Keulen of Raeren.",STG.RIJNLAND,,abr.artefact.2131,,,RIJNLAND
https://data.cultureelerfgoed.nl/term/id/rn/4567e775-3216-438b-aa59-39b0e100ec5a,,,,Huneschans aw. (beschilderd),,,,,Huneschans aw. (radstempel),,,,HUNESCHN,,"Deze aardewerksoort is vernoemd naar de plaats waar het als eerste bij opgavingen is gevonden, namelijk de Huneschans aan het Uddelermeer. Het aardewerk is gedurende korte tijd geproduceerd in veschillende in de omgeving van Bonn gelegen pottebakkerijen, zoals Pinsgdorf, in de late 9e en het begin van de 10e eeuw. Het is een 'overhangsproduct' tussen Badorf aardewerk en Pinsgdorf aardewerk. Het aardewerk is op de draaischijf vervaardigd en is voorzien van de voor de karolingische periode karakteristieke radstempelversiering, waarover met de vingers strepen waterige verf zijn aangebracht. Deze verfversiering is een typisch volmiddeleeuwse decoratiewijze. De kleur van de verf varieert van oranje naar paarsig. In de meeste gevallen is de verf in rechte strepen of bogen aangebracht.",HUNESCHN,,abr.artefact.0934,,,HUNESCHN
https://data.cultureelerfgoed.nl/term/id/rn/db75b6e6-9e69-40b7-a80b-c1e31c595857,,,,Kuemmerkeramik,,,,,Elp-aardewerk,,,,KUM,,"Handgevormd aardewerk, dikwandig en gemagerd met kwarts. Eenvoudige emmervormige potten zijn het meest frequent, maar grove bekers (tonvormig) en (schouder-)kommen komen ook voor. Versiering komt niet voor, echter sommige vormen kunnen voorzien zijn van oogjes of van bandvormige grepen.",KUM,"Sprockhoff 1942, 12-31",abr.artefact.1209,,,KUM
https://data.cultureelerfgoed.nl/term/id/rn/df4bc2eb-8556-4afd-9aff-3894e95c6f1e,,,,,Kuemmerkeramik:tonvormig,,,,,,,,KUMTON,,"Tonvormige potten van Kümmerkeramik. Deze vorm is in veel gevallen hoger dan breed, met een 2-ledig profiel of relatief recht opgetrokken wand en enigszins geprononceerde voet. Versiering is in veel gevallen afwezig, echter tonvormige potten kunnen voorzien zijn van (grof aangezette) grepen en/of oortjes.",KUMTON,"Sprockhoff 1942, 12-31. White 1985, fig. 18",abr.artefact.1212,,,KUMTON
https://data.cultureelerfgoed.nl/term/id/rn/bba0fe6d-988c-484c-ad49-a88e379d10f9,,,,,Kuemmerkeramik:emmervormig,,,,,,,,KUMEMMER,,Emmervormige potten van Kümmerkeramik met een 1-ledig profiel zonder voet. Versiering is afwezig.,KUMEMMER,"Sprockhoff 1942, 12-31. White 1985, fig. 18",abr.artefact.1210,,,KUMEMMER
https://data.cultureelerfgoed.nl/term/id/rn/05a1149d-6410-4fc7-9b11-318235dc2878,,,,geelwitbakkend gedraaid,,,,,,,,,GW,,"Geelwitbakkend gedraaid aardewerk is de verzamelnaam voor een grote groep aardewerk uit verschillende Europese productie centra die een zeer ruime periode periode beslaan. Tot deze aardewerkgroep behoren oder andere Badorf, Pingsdorf, Brunssum-Schinveld, Andenne en Maaslandse waar, Limburg witbakkend aardewerk, Hafner waar, witbakkende producten uit het Duitse Rijngebied etc.",GW,,abr.artefact.0755,,,GW
https://data.cultureelerfgoed.nl/term/id/rn/236076df-9c14-44bc-861a-e9e9ba56ca57,,,,Marne-aardewerk,,,,,,,,,MARNE,,"Handgevormd aardewerk, lokaal geproduceerd als reactie op het Noord-Franse Marne-aardewerk dat dateert in de Vroege en Midden IJzertijd. De lokale productie komt pas op gang aan het begin van de Midden IJzertijd. Marne-achtig aardewerk wordt gekenmerkt door hoge trechterhalzen op minimale wandpartijen, scherpe wandknikken en ook wel ronde bodems. Het aardewerk is in de vroegste fases eveneens voorzien van een voet. Vormen die frequent voorkomen zijn bekers en situlas.",MARNE,Hatt/Roualet 1976.,abr.artefact.1339,,,MARNE
https://data.cultureelerfgoed.nl/term/id/rn/6b1467b6-b86f-4c24-8a71-2f52f87335ab,,,,Hazendonk-aardewerk,,,,,,,,,HAZ,,"Handgevormd aardewerk, dikwandig, gemagerd met kwarts en plantaardig materiaal, en voor het eerst aangetroffen in laag 3 van de vindplaats Hazendonk. Versiering bestaat uit vingertoppen, -nagels en spatelindrukken en groeven. Knobbels en handvaten komen eveneens voor. Vormen die binnen het Hazendonk-aardewerk onderscheiden kunnen worden zijn bekers, bekers met S-profiel, bekers met een kraaghals en emmer- en tonvormige potten. Voorheen werd onder Hazendonk-aardewerk al het aardewerk van deze vindplaats geschaard, echter nieuw onderzoek heeft aangetoond dat de aardewerktypes Hazendonk-1 en Hazendonk-2 tot het Swifterbant-aardewerk gerekend kunnen worden.",HAZ,Raemaekers 1999,abr.artefact.0837,,,HAZ
https://data.cultureelerfgoed.nl/term/id/rn/1d151888-0396-4413-b41f-9f320c9c234b,,,,,"Hazendonk-aardewerk - knobbeloor, subcutaan doorboord",,,,,,,,HAZ.KNOBBELS,,Knobbeloor waarbij de doorboring half in de wand van de pot is aangebracht.,HAZ.KNOBBELS,Schreurs 2005.,abr.artefact.0838,,,KNOBBELS
https://data.cultureelerfgoed.nl/term/id/rn/28293b6b-c31d-40a9-9f52-c3d8c13edb33,,,,,Hazendonk-aardewerk - Tupfenleiste,,,,,Tupfenleiste,,,HAZ.TUPFENLE,,Versieringstype bestaande uit meerdere relatief brede indrukken onder de rand van het aardewerk waarbij niet de gehele wand doorboord is. Hierdoor ontstaan aan de binnenzijde van de pot uitstulpingen.,HAZ.TUPFENLE,Raemaekers 1999,abr.artefact.0841,,,TUPFENLE
https://data.cultureelerfgoed.nl/term/id/rn/f3bdcd17-e1a4-44f6-9485-8af51cb69eda,,,,,Hazendonk-aardewerk - Schlickrauhung,,,,Hazendonk-aardewerk - besmeten,Schlickrauhung,,,HAZ.SCHLICKR,,Versieringstype waarbij natte klei op de wand van de pot wordt aangebracht en zo het oppervlak van de wand opgeruwd wordt.,HAZ.SCHLICKR,,abr.artefact.0840,,,SCHLICKR
https://data.cultureelerfgoed.nl/term/id/rn/c0c393f6-7bfb-4166-8058-b3591f6a4d23,,,,,Hazendonk-aardewerk - pinprick-versiering,,,,,,,,HAZ.PINPRICK,,Versieringstype waarbij niet doorgedrukte gaatjes zijn aangebracht in de wand van de pot. Pinprick-versiering komt voornamelijk voor in rijen. Pinprick-versiering wordt geassocieerd met het Midden Neolithicum en de Michelsbergcultuur en de Hazendonk-3 groep.,HAZ.PINPRICK,"Louwe Kooijmans/Verhart 1990, afb. 19, 2b boven.",abr.artefact.0839,,,PINPRICK
https://data.cultureelerfgoed.nl/term/id/rn/698b309e-167b-4b4a-964a-9b969f72d1ae,,,,,Hazendonk 1-aardewerk,,,,,,,,HAZ1,,Preferred term: Swifterbant aardewerk.,HAZ1,Raemaekers 1999,abr.artefact.0842,,,HAZ1
https://data.cultureelerfgoed.nl/term/id/rn/bf813486-c78f-433c-821c-da83dd04fcba,,,,,Hazendonk 3-aardewerk,,,,,,,,HAZ3,,Preferred term: Hazendonk-aardewerk.,HAZ3,Raemaekers 1999,abr.artefact.0844,,,HAZ3
https://data.cultureelerfgoed.nl/term/id/rn/660a2faa-52fe-49e6-8145-dc953fba0054,,,,,Hazendonk 2-aardewerk,,,,,,,,HAZ2,,Preferred term: Swifterbant aardewerk.,HAZ2,Raemaekers 1999,abr.artefact.0843,,,HAZ2
https://data.cultureelerfgoed.nl/term/id/rn/3f67ae73-234b-4a08-9700-68894bd61fc7,,,,,Hazendonk-aardewerk:tonvormig,,,,,,,,HAZTON,,Vorm van Hazendonk-aardewerk met een 2-ledig profiel en soms voorzien van een cilindrische hals. Tonvormig Hazendonk-aardewerk is in veel gevallen versierd.,HAZTON,"Raemaekers 1999. White 1985, fig. 18.",abr.artefact.0854,,,HAZTON
https://data.cultureelerfgoed.nl/term/id/rn/f2fa3c68-4828-4702-8d4d-d7c32bc42939,,,,,,Hazendonk-aardewerk:tonvormig - knobbel direct onder de rand,,,,,,,HAZTON.KNOBBELR,,Versieringstype waarbij direct onder de rand van het aardewerk een knobbel van klei is aangebracht.,HAZTON.KNOBBELR,,abr.artefact.0855,,,KNOBBELR
https://data.cultureelerfgoed.nl/term/id/rn/3fe74d96-4ae0-4642-a3f1-d85c23df8341,,,,Mediterraan witbakkend,,,,,,,,,MEDITWIT,,,MEDITWIT,,abr.artefact.1351,,,MEDITWIT
https://data.cultureelerfgoed.nl/term/id/rn/fd762148-11ae-4c58-b7c3-d07fc619770b,,,,grijsbakkend gedraaid aardewerk,,,,,,,,,GRS,,,GRS,,abr.artefact.0743,,,GRS
https://data.cultureelerfgoed.nl/term/id/rn/47fd8113-bb6a-476f-83c5-922ee7fa7fb9,,,,Hilversum-aardewerk,,,,,,,,,HVS,,"Handgevormd aardewerk dat wordt gekenmerkt door versiering tussen de rand en schouder van de pot, uitgevoerd in koord of nagelindrukken in diagonale, verticale, gekruist, driehoekig of halfovale motieven. Daarnaast komen in deze zone opgebrachte banden klei voor, veelal in de vorm van een hoefijzer of in de vorm van een horizontale band (cordon). Ook nagel- en koordindrukken op of aan de binnenzijde van de rand komen voor. Potvormen zijn voornamelijk biconisch en convex/concaaf. Synoniemen die gebruikt worden zijn ‘Biconical Urns’ in Engeland en ‘Éramecourt’ in Frankrijk (cf. Kleijne 2010), en HVS-1 (Ten Anscher 1990). Hilversum-aardewerk komt voor in de Vroege Bronstijd en Midden Bronstijd-A en wordt geassocieerd met de Hilversum-cultuur. Arnoldussen 2008. Kleijne 2010.",HVS,,abr.artefact.0937,,,HVS
https://data.cultureelerfgoed.nl/term/id/rn/d4f9d7c2-5851-45d3-8b0e-d2fe47b3c61c,,,,,Hilversum-aardewerk:tonvormig,,,,,,,,HVSTON,,"Handgevormd aardewerk van het type Hilversum, waarbij de vorm tonvormig is. De grootste diameter van dit pottype en de schouder, bevinden zich rond het midden van de pot. Vergelijkbaar met de Engelse term barrel-urn. Kleijne 2010. Arnoldussen 2008. White 1985, fig. 18.",HVSTON,,abr.artefact.0939,,,HVSTON
https://data.cultureelerfgoed.nl/term/id/rn/2d293444-0457-43cb-9131-1b9e154e0205,,,,,Hilversum-aardewerk:dubbelconisch,,,,,,,,HVSDUBCO,,"Handgevormd aardewerk van het type Hilversum, waarbij de vorm dubbelconisch is. Een andere term voor deze vorm is biconisch. De dubbelconische vorm wordt gekenmerkt door de aanwezigheid van een duidelijk geprofileerde schouder, op de grootste buikomvang, boven het midden van de pot. Deze vorm komt ook voor in Drakenstein-aardewerk. Vergelijkbaar met de Engelse term biconical-urn. Kleijne 2010. Arnoldussen 2008. White 1985, fig. 18.",HVSDUBCO,,abr.artefact.0938,,,HVSDUBCO
